db,deg_wav,mos
TENCENT_WITH_TRAIN,withReverberationTrainDev/2382.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2383.wav,2.81
TENCENT_WITH_TRAIN,withReverberationTrainDev/2385.wav,2.67
TENCENT_WITH_TRAIN,withReverberationTrainDev/2386.wav,2.63
TENCENT_WITH_TRAIN,withReverberationTrainDev/2387.wav,2.59
TENCENT_WITH_TRAIN,withReverberationTrainDev/2400.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2405.wav,2.46
TENCENT_WITH_TRAIN,withReverberationTrainDev/2409.wav,2.62
TENCENT_WITH_TRAIN,withReverberationTrainDev/2410.wav,2.31
TENCENT_WITH_TRAIN,withReverberationTrainDev/2411.wav,2.42
TENCENT_WITH_TRAIN,withReverberationTrainDev/2412.wav,2.35
TENCENT_WITH_TRAIN,withReverberationTrainDev/2413.wav,2.5
TENCENT_WITH_TRAIN,withReverberationTrainDev/2414.wav,2.58
TENCENT_WITH_TRAIN,withReverberationTrainDev/2415.wav,2.31
TENCENT_WITH_TRAIN,withReverberationTrainDev/2416.wav,2.54
TENCENT_WITH_TRAIN,withReverberationTrainDev/2417.wav,2.23
TENCENT_WITH_TRAIN,withReverberationTrainDev/2418.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2422.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2425.wav,2.19
TENCENT_WITH_TRAIN,withReverberationTrainDev/2430.wav,2.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/2431.wav,2.15
TENCENT_WITH_TRAIN,withReverberationTrainDev/2432.wav,2.35
TENCENT_WITH_TRAIN,withReverberationTrainDev/2436.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2437.wav,2.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/2450.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2451.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2452.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2453.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2455.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2456.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2458.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2459.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2460.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2461.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2463.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2464.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2465.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2467.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2468.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2469.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2473.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2475.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2484.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2485.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2487.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2488.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2489.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2500.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2502.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2503.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2504.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2505.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2507.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2516.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2519.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2524.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2530.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2531.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2532.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2535.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2537.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2538.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2539.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2549.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2553.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2554.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2556.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2561.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2565.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2566.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2567.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2568.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2571.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2573.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2575.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2576.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2577.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2578.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2579.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2580.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2581.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2582.wav,2.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2583.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2584.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2585.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2587.wav,2.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/2589.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2614.wav,2.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2615.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2617.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2618.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2619.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2623.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2624.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/2625.wav,2.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2626.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2630.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2635.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2636.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2638.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/2639.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2657.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2659.wav,2.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/2661.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2662.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2664.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2665.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2673.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2674.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/2677.wav,2.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2678.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2679.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2681.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2682.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2683.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2684.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2685.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2687.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2688.wav,2.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/2689.wav,2.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/2704.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2716.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2719.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2723.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2724.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2727.wav,2.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2728.wav,2.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2729.wav,2.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2732.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2733.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2734.wav,2.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2735.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2736.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2752.wav,2.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2754.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2757.wav,2.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2761.wav,2.24
TENCENT_WITH_TRAIN,withReverberationTrainDev/2762.wav,2.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2765.wav,2.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/2768.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2769.wav,2.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2770.wav,2.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2774.wav,2.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2780.wav,2.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2781.wav,2.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/2782.wav,3
TENCENT_WITH_TRAIN,withReverberationTrainDev/2784.wav,2.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2785.wav,2.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1183.wav,3.31
TENCENT_WITH_TRAIN,withReverberationTrainDev/1184.wav,3.19
TENCENT_WITH_TRAIN,withReverberationTrainDev/1185.wav,3.27
TENCENT_WITH_TRAIN,withReverberationTrainDev/1186.wav,3.46
TENCENT_WITH_TRAIN,withReverberationTrainDev/1189.wav,3.38
TENCENT_WITH_TRAIN,withReverberationTrainDev/1190.wav,3.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1191.wav,3.73
TENCENT_WITH_TRAIN,withReverberationTrainDev/1192.wav,3.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1193.wav,3.42
TENCENT_WITH_TRAIN,withReverberationTrainDev/1194.wav,3.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1195.wav,3.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1196.wav,4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1197.wav,3.77
TENCENT_WITH_TRAIN,withReverberationTrainDev/1199.wav,3.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1230.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1231.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1233.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1235.wav,3.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1236.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1237.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1239.wav,3.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1240.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1242.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1245.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1247.wav,3.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1248.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1249.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1281.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1282.wav,3.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1284.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1285.wav,3.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1287.wav,3.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1288.wav,3.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1291.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1292.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1293.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1294.wav,4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1296.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1297.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1299.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1337.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/1338.wav,3.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1340.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1341.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1342.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1343.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1344.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1345.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1347.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1348.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1349.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1380.wav,3.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1381.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1383.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1384.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1385.wav,3.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1386.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1390.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1391.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1392.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1393.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1394.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1397.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1398.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1399.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1440.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1441.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1442.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1443.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1444.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1445.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1446.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1449.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1470.wav,3.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1473.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1490.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1492.wav,3.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1493.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1494.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1495.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1496.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1497.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1498.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1499.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1533.wav,3.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1540.wav,3.77
TENCENT_WITH_TRAIN,withReverberationTrainDev/1541.wav,3.62
TENCENT_WITH_TRAIN,withReverberationTrainDev/1542.wav,3.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1543.wav,3.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1546.wav,3.77
TENCENT_WITH_TRAIN,withReverberationTrainDev/1547.wav,3.77
TENCENT_WITH_TRAIN,withReverberationTrainDev/1548.wav,3.54
TENCENT_WITH_TRAIN,withReverberationTrainDev/1549.wav,3.81
TENCENT_WITH_TRAIN,withReverberationTrainDev/1591.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1592.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1594.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1595.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1596.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1598.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1631.wav,3.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1641.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1642.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1645.wav,3.6
TENCENT_WITH_TRAIN,withReverberationTrainDev/1646.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1647.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1648.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1649.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1690.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1691.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1692.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1694.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1695.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1696.wav,4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1697.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1698.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1699.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1740.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1741.wav,3.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/1742.wav,3.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/1743.wav,3.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1746.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1747.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1748.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1749.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1790.wav,3.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1791.wav,3.58
TENCENT_WITH_TRAIN,withReverberationTrainDev/1792.wav,3.19
TENCENT_WITH_TRAIN,withReverberationTrainDev/1793.wav,3.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1794.wav,3.65
TENCENT_WITH_TRAIN,withReverberationTrainDev/1795.wav,3.77
TENCENT_WITH_TRAIN,withReverberationTrainDev/1796.wav,3.27
TENCENT_WITH_TRAIN,withReverberationTrainDev/1797.wav,3.69
TENCENT_WITH_TRAIN,withReverberationTrainDev/1799.wav,3.85
TENCENT_WITH_TRAIN,withReverberationTrainDev/1840.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1841.wav,3.44
TENCENT_WITH_TRAIN,withReverberationTrainDev/1842.wav,3.96
TENCENT_WITH_TRAIN,withReverberationTrainDev/1844.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1845.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1846.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/1847.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1848.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/1849.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1868.wav,3.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1880.wav,3.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/1883.wav,3.16
TENCENT_WITH_TRAIN,withReverberationTrainDev/1884.wav,3.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/1890.wav,3.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/1891.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/1892.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1893.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/1894.wav,3.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/1895.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1896.wav,3.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/1933.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1938.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1940.wav,3.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/1941.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/1942.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1943.wav,3.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/1944.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1945.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1947.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/1948.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1949.wav,3.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/1990.wav,3.81
TENCENT_WITH_TRAIN,withReverberationTrainDev/1991.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/1993.wav,3.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/1994.wav,3.35
TENCENT_WITH_TRAIN,withReverberationTrainDev/1995.wav,3.15
TENCENT_WITH_TRAIN,withReverberationTrainDev/1996.wav,3.19
TENCENT_WITH_TRAIN,withReverberationTrainDev/1997.wav,3.38
TENCENT_WITH_TRAIN,withReverberationTrainDev/1998.wav,3.35
TENCENT_WITH_TRAIN,withReverberationTrainDev/1999.wav,3.23
TENCENT_WITH_TRAIN,withReverberationTrainDev/2037.wav,3.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2039.wav,3.28
TENCENT_WITH_TRAIN,withReverberationTrainDev/2040.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2041.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2042.wav,3.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2043.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2044.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2045.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2046.wav,3.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2047.wav,3.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2048.wav,3.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2049.wav,3.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2081.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2082.wav,3.12
TENCENT_WITH_TRAIN,withReverberationTrainDev/2090.wav,3.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2021.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2023.wav,1.48
TENCENT_WITH_TRAIN,withReverberationTrainDev/2024.wav,1.4
TENCENT_WITH_TRAIN,withReverberationTrainDev/2050.wav,1.52
TENCENT_WITH_TRAIN,withReverberationTrainDev/2052.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/2053.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2054.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/2055.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/2056.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2057.wav,1.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2058.wav,1.68
TENCENT_WITH_TRAIN,withReverberationTrainDev/2060.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2062.wav,1.08
TENCENT_WITH_TRAIN,withReverberationTrainDev/2063.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/2064.wav,1.32
TENCENT_WITH_TRAIN,withReverberationTrainDev/2065.wav,2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2066.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2069.wav,1.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2071.wav,2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2100.wav,1.04
TENCENT_WITH_TRAIN,withReverberationTrainDev/2101.wav,1.2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2102.wav,1
TENCENT_WITH_TRAIN,withReverberationTrainDev/2103.wav,2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2104.wav,1.56
TENCENT_WITH_TRAIN,withReverberationTrainDev/2105.wav,1.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2113.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2114.wav,1.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2118.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2123.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2129.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2135.wav,1.88
TENCENT_WITH_TRAIN,withReverberationTrainDev/2150.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2151.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2159.wav,1.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2160.wav,1.8
TENCENT_WITH_TRAIN,withReverberationTrainDev/2161.wav,1.36
TENCENT_WITH_TRAIN,withReverberationTrainDev/2164.wav,1.76
TENCENT_WITH_TRAIN,withReverberationTrainDev/2168.wav,1.72
TENCENT_WITH_TRAIN,withReverberationTrainDev/2171.wav,2
TENCENT_WITH_TRAIN,withReverberationTrainDev/2183.wav,1.84
TENCENT_WITH_TRAIN,withReverberationTrainDev/2184.wav,1.92
TENCENT_WITH_TRAIN,withReverberationTrainDev/2200.wav,1.64
TENCENT_WITH_TRAIN,withReverberationTrainDev/2206.wav,1.8
