db,deg_wav,mos
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04732.wav,3.096774194
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04733.wav,2.967741935
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04734.wav,2.64516129
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04735.wav,2.258064516
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04737.wav,2.322580645
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04738.wav,2.129032258
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04739.wav,2.225806452
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04740.wav,1.193548387
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04741.wav,2.677419355
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04742.wav,2.580645161
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04743.wav,3.032258065
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04744.wav,2.516129032
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04745.wav,3.129032258
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04746.wav,1.677419355
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04747.wav,2.064516129
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04748.wav,1.419354839
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04751.wav,1.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04752.wav,1.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04753.wav,1.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04754.wav,1.1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04755.wav,2.233333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04758.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04759.wav,2.1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04760.wav,1.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04761.wav,3.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04763.wav,1.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04765.wav,2.533333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04767.wav,1.666666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04768.wav,1.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04769.wav,1.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04770.wav,3.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04771.wav,4.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04775.wav,4.766666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04776.wav,4.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04777.wav,4.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04778.wav,4.466666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04783.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04784.wav,2.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04785.wav,2.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04786.wav,2.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04787.wav,3.633333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04788.wav,3.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04792.wav,4.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04793.wav,2.766666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04794.wav,2.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04797.wav,1.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04798.wav,2.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04800.wav,1.53125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04802.wav,2.625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04803.wav,1.4375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04806.wav,1.15625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04807.wav,1.0625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04808.wav,1.0625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04809.wav,1.3125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04811.wav,3.59375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04812.wav,2.8125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04813.wav,2.03125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04814.wav,1.34375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04815.wav,1.65625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04816.wav,1.3125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04818.wav,2.53125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04819.wav,1.96875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04820.wav,3.96875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04821.wav,4.3125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04822.wav,3.4375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04823.wav,3.84375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04825.wav,3.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04826.wav,3.15625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04827.wav,3.96875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04828.wav,3.6875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04829.wav,3.9375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04830.wav,3.9375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04832.wav,1.90625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04833.wav,2.34375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04834.wav,3.53125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04837.wav,2.59375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04838.wav,2.78125
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04839.wav,1.6875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04840.wav,2.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04841.wav,2.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04842.wav,2.46875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04843.wav,2.875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04844.wav,1.34375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04846.wav,2.46875
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04847.wav,2.9375
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04848.wav,2.90625
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04849.wav,1.25
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04850.wav,1.161290323
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04852.wav,2.032258065
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04855.wav,1.064516129
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04856.wav,1.129032258
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04857.wav,1.064516129
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04858.wav,1.516129032
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04861.wav,2.483870968
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04862.wav,2.935483871
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04863.wav,2.516129032
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04864.wav,1.451612903
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04865.wav,1.032258065
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04866.wav,3.451612903
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04868.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04870.wav,3.870967742
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04871.wav,4.483870968
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04872.wav,3.870967742
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04873.wav,3.967741935
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04874.wav,4.032258065
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04875.wav,3.741935484
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04876.wav,3.806451613
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04877.wav,3.870967742
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04878.wav,3.419354839
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04879.wav,4.709677419
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04880.wav,4.161290323
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04881.wav,2.774193548
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04882.wav,3.064516129
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04883.wav,2.419354839
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04886.wav,2.967741935
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04887.wav,1.322580645
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04889.wav,2.612903226
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04890.wav,2.258064516
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04891.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04893.wav,2.935483871
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04895.wav,2.935483871
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04896.wav,2.677419355
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04897.wav,1.419354839
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04898.wav,2.193548387
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04900.wav,1.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04902.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04903.wav,1.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04905.wav,1.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04906.wav,1.233333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04907.wav,1.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04910.wav,1.966666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04911.wav,3.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04913.wav,1.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04915.wav,2.866666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04916.wav,1.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04917.wav,2.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04918.wav,2.366666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04920.wav,4.1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04921.wav,3.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04922.wav,4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04923.wav,4.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04924.wav,3.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04925.wav,3.866666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04926.wav,3.966666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04927.wav,3.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04928.wav,3.866666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04929.wav,3.7
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04930.wav,4.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04931.wav,1.366666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04934.wav,3.666666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04936.wav,1.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04937.wav,2.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04939.wav,2.966666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04940.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04941.wav,2.7
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04942.wav,1.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04943.wav,3.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04944.wav,2.666666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04946.wav,2.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04948.wav,2.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04949.wav,2.633333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04950.wav,1.1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04951.wav,1.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04953.wav,2.233333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04954.wav,1.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04955.wav,1.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04956.wav,1.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04957.wav,1.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04958.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04960.wav,1.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04961.wav,2.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04962.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04963.wav,2.533333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04965.wav,3.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04966.wav,1.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04968.wav,2.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04969.wav,2.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04971.wav,4.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04972.wav,3.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04974.wav,3.833333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04976.wav,3.833333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04977.wav,3.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04978.wav,4.233333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04980.wav,4.233333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04981.wav,2.533333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04982.wav,1.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04985.wav,1.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04987.wav,2.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04989.wav,2.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04991.wav,2.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04993.wav,3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04995.wav,2.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04997.wav,4.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04998.wav,2.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/04999.wav,2.7
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05000.wav,1.7
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05002.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05004.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05005.wav,2.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05007.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05008.wav,2.366666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05009.wav,2.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05011.wav,1.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05012.wav,1.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05013.wav,1.466666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05014.wav,2.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05015.wav,1.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05016.wav,2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05017.wav,2.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05018.wav,1.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05019.wav,2.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05022.wav,3.533333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05023.wav,3.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05024.wav,2.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05025.wav,3.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05027.wav,3.466666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05028.wav,4.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05029.wav,3.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05033.wav,4.1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05036.wav,2.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05038.wav,1.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05039.wav,2.9
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05040.wav,3.866666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05041.wav,2.833333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05042.wav,2.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05043.wav,1.433333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05044.wav,3.533333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05045.wav,1.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05046.wav,4.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05047.wav,2.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05048.wav,1.666666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05050.wav,1.068965517
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05051.wav,1.310344828
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05052.wav,1.172413793
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05054.wav,2.448275862
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05056.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05058.wav,1.310344828
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05060.wav,2.931034483
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05061.wav,1.206896552
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05062.wav,2.620689655
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05063.wav,1.724137931
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05064.wav,2.620689655
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05065.wav,2.344827586
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05066.wav,1.172413793
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05067.wav,2.344827586
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05068.wav,2.655172414
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05069.wav,2.482758621
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05071.wav,4.517241379
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05073.wav,3.655172414
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05074.wav,4.034482759
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05075.wav,4.068965517
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05076.wav,3.931034483
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05077.wav,4.206896552
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05080.wav,4.103448276
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05082.wav,2.275862069
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05083.wav,2.620689655
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05084.wav,3.482758621
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05085.wav,1.068965517
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05087.wav,2.068965517
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05088.wav,1.655172414
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05090.wav,4.482758621
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05091.wav,2.793103448
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05093.wav,4.517241379
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05094.wav,3.103448276
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05096.wav,3.275862069
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05097.wav,3.862068966
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05098.wav,4.586206897
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05099.wav,3.206896552
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05101.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05103.wav,1.966666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05105.wav,3.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05106.wav,1.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05107.wav,1.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05108.wav,1.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05110.wav,1.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05112.wav,2.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05113.wav,1.766666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05114.wav,2.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05115.wav,1.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05116.wav,1.666666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05117.wav,1.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05118.wav,3.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05119.wav,2.933333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05120.wav,3.333333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05121.wav,3.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05122.wav,3.833333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05123.wav,3.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05124.wav,3.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05125.wav,3.4
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05126.wav,4.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05128.wav,3.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05129.wav,3.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05130.wav,4.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05133.wav,1.2
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05135.wav,1.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05136.wav,2.566666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05140.wav,2.7
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05141.wav,2.366666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05143.wav,4.633333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05147.wav,1.8
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05150.wav,3.1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05151.wav,1.266666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05153.wav,1
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05154.wav,1.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05155.wav,1.733333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05156.wav,1.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05158.wav,1.3
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05159.wav,1.166666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05161.wav,2.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05162.wav,2.6
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05163.wav,3.033333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05164.wav,1.133333333
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05167.wav,2.066666667
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05168.wav,2.5
TENCENT_WITHOUT_TRAIN,./withoutReverberationTrainDev/05169.wav,2.8
